Galaxy,Star,HJD-2400000.0,Magnitude,Uncertainty in Magnitude,Passband
AndI,V184,57266.440409,24.491,0.067,F814W
AndI,V184,57266.48564199999,24.601,0.067,F814W
AndI,V184,57266.705439,24.888,0.073,F814W
AndI,V184,57266.750717999996,24.936,0.048,F814W
AndI,V184,57267.434324,24.42,0.055,F814W
AndI,V184,57267.479672,24.468000000000004,0.057999999999999996,F814W
AndI,V184,57267.699377,24.826999999999998,0.061,F814W
AndI,V184,57267.744749,24.965,0.076,F814W
AndI,V184,57268.295713,24.894000000000002,0.084,F814W
AndI,V184,57268.34112999999,24.903000000000002,0.067,F814W
AndI,V184,57268.825785,24.926,0.05,F814W
AndI,V184,57268.873332,24.94,0.053,F814W
AndI,V184,57269.35586799999,25.033,0.091,F814W
AndI,V184,57269.401377999995,24.939,0.062,F814W
AndI,V184,57269.554646000004,24.326,0.036000000000000004,F814W
AndI,V184,57269.600179999994,24.552,0.048,F814W
AndI,V184,57270.482287,24.955,0.057999999999999996,F814W
AndI,V184,57270.52785499999,24.416999999999998,0.174,F814W
AndI,V184,57270.681065,24.596,0.037000000000000005,F814W
AndI,V184,57270.726645,24.63,0.059000000000000004,F814W
AndI,V184,57271.67496900001,24.430999999999997,0.031,F814W
AndI,V184,57271.720605999995,24.576999999999998,0.045,F814W
AndI,V185,57266.425246000006,24.872,0.073,F475W
AndI,V185,57266.501927,25.199,0.043,F475W
AndI,V185,57266.690277,24.732,0.037000000000000005,F475W
AndI,V185,57266.76700299999,24.846,0.05,F475W
AndI,V185,57267.419162,24.776,0.044000000000000004,F475W
AndI,V185,57267.49595800001,24.989,0.055,F475W
AndI,V185,57267.684215,24.936,0.055999999999999994,F475W
AndI,V185,57267.761034,24.633000000000003,0.039,F475W
AndI,V185,57268.28055,25.289,0.073,F475W
AndI,V185,57268.357416,25.166,0.040999999999999995,F475W
AndI,V185,57268.810622000005,24.719,0.04,F475W
AndI,V185,57268.88961699999,24.955,0.051,F475W
AndI,V185,57269.417664,25.034000000000002,0.063,F475W
AndI,V185,57269.340694000006,25.264,0.055999999999999994,F475W
AndI,V185,57269.539484,24.823,0.043,F475W
AndI,V185,57269.616465,25.154,0.051,F475W
AndI,V185,57270.467124,25.03,0.055999999999999994,F475W
AndI,V185,57270.54414,24.565,0.171,F475W
AndI,V185,57270.665902999994,24.954,0.084,F475W
AndI,V185,57270.74292999999,25.281999999999996,0.052000000000000005,F475W
AndI,V185,57271.659805999996,24.905,0.048,F475W
AndI,V185,57271.73689199999,25.215999999999998,0.079,F475W
AndI,V185,57266.440409,24.141,0.055999999999999994,F814W
AndI,V185,57266.48564199999,24.406,0.05,F814W
AndI,V185,57266.705439,24.268,0.057,F814W
AndI,V185,57266.750717999996,24.358,0.06,F814W
AndI,V185,57267.434324,24.269000000000002,0.064,F814W
AndI,V185,57267.479672,24.37,0.06,F814W
AndI,V185,57267.699377,24.278000000000002,0.062,F814W
AndI,V185,57267.744749,24.244,0.054000000000000006,F814W
AndI,V185,57268.295713,24.36,0.075,F814W
AndI,V185,57268.34112999999,24.515,0.057,F814W
AndI,V185,57268.825785,24.226,0.040999999999999995,F814W
AndI,V185,57268.873332,24.366,0.057,F814W
AndI,V185,57269.35586799999,24.535999999999998,0.059000000000000004,F814W
AndI,V185,57269.401377999995,24.313000000000002,0.12300000000000001,F814W
AndI,V185,57269.554646000004,24.340999999999998,0.06,F814W
AndI,V185,57269.600179999994,24.414,0.073,F814W
AndI,V185,57270.482287,24.364,0.051,F814W
AndI,V185,57270.52785499999,24.244,0.045,F814W
AndI,V185,57270.681065,24.531,0.061,F814W
AndI,V185,57270.726645,24.511999999999997,0.048,F814W
AndI,V185,57271.67496900001,24.338,0.054000000000000006,F814W
AndI,V185,57271.720605999995,24.451999999999998,0.053,F814W
AndI,V186,57266.425246000006,24.951,0.048,F475W
AndI,V186,57266.501927,25.055,0.037000000000000005,F475W
AndI,V186,57266.690277,25.456,0.051,F475W
AndI,V186,57266.76700299999,25.188000000000002,0.049,F475W
AndI,V186,57267.419162,25.184,0.059000000000000004,F475W
AndI,V186,57267.49595800001,25.031,0.125,F475W
AndI,V186,57267.684215,24.969,0.09,F475W
AndI,V186,57267.761034,24.986,0.067,F475W
AndI,V186,57268.28055,25.258000000000003,0.046,F475W
AndI,V186,57268.357416,25.448,0.063,F475W
AndI,V186,57268.810622000005,25.444000000000003,0.039,F475W
AndI,V186,57268.88961699999,25.195999999999998,0.040999999999999995,F475W
AndI,V186,57269.417664,25.029,0.042,F475W
AndI,V186,57269.340694000006,25.171,0.043,F475W
AndI,V186,57269.539484,25.149,0.064,F475W
AndI,V186,57269.616465,25.35,0.06,F475W
AndI,V186,57270.467124,25.29,0.042,F475W
AndI,V186,57270.54414,25.44,0.043,F475W
AndI,V186,57270.665902999994,25.025,0.044000000000000004,F475W
AndI,V186,57270.74292999999,24.93,0.040999999999999995,F475W
AndI,V186,57271.659805999996,25.064,0.042,F475W
AndI,V186,57271.73689199999,25.345,0.052000000000000005,F475W
AndI,V186,57266.440409,24.301,0.044000000000000004,F814W
AndI,V186,57266.48564199999,24.384,0.052000000000000005,F814W
AndI,V186,57266.705439,24.075,0.158,F814W
AndI,V186,57266.750717999996,24.564,0.075,F814W
AndI,V186,57267.434324,24.526999999999997,0.047,F814W
AndI,V186,57267.479672,24.443,0.122,F814W
AndI,V186,57267.699377,24.39,0.09699999999999999,F814W
AndI,V186,57267.744749,24.331999999999997,0.09699999999999999,F814W
AndI,V186,57268.295713,24.511,0.053,F814W
AndI,V186,57268.34112999999,24.64,0.051,F814W
AndI,V186,57268.825785,24.673000000000002,0.06,F814W
AndI,V186,57268.873332,24.578000000000003,0.07,F814W
AndI,V186,57269.35586799999,24.482,0.079,F814W
AndI,V186,57269.401377999995,24.323,0.068,F814W
AndI,V186,57269.554646000004,24.502,0.08800000000000001,F814W
AndI,V186,57269.600179999994,24.603,0.065,F814W
AndI,V186,57270.482287,24.622,0.057,F814W
AndI,V186,57270.52785499999,24.589000000000002,0.057,F814W
AndI,V186,57270.681065,24.401999999999997,0.055999999999999994,F814W
AndI,V186,57270.726645,24.346999999999998,0.051,F814W
AndI,V186,57271.67496900001,24.415,0.066,F814W
AndI,V186,57271.720605999995,24.555999999999997,0.079,F814W
AndI,V187,57266.425246000006,25.749000000000002,0.077,F475W
AndI,V187,57266.501927,25.539,0.055,F475W
AndI,V187,57266.690277,25.369,0.046,F475W
AndI,V187,57266.76700299999,25.589000000000002,0.078,F475W
AndI,V187,57267.419162,25.573,0.092,F475W
AndI,V187,57267.49595800001,25.748,0.049,F475W
AndI,V187,57267.684215,25.795,0.073,F475W
AndI,V187,57267.761034,25.235,0.08800000000000001,F475W
AndI,V187,57268.28055,25.785999999999998,0.065,F475W
AndI,V187,57268.357416,25.089000000000002,0.237,F475W
AndI,V187,57268.810622000005,25.697,0.051,F475W
AndI,V187,57268.88961699999,25.766,0.055999999999999994,F475W
AndI,V187,57269.417664,25.829,0.067,F475W
AndI,V187,57269.340694000006,25.74,0.079,F475W
AndI,V187,57269.539484,25.333000000000002,0.047,F475W
AndI,V187,57269.616465,24.7,0.132,F475W
AndI,V187,57270.467124,25.625999999999998,0.059000000000000004,F475W
AndI,V187,57270.54414,25.65,0.05,F475W
AndI,V187,57270.665902999994,25.92,0.09,F475W
AndI,V187,57270.74292999999,25.409000000000002,0.071,F475W
AndI,V187,57271.659805999996,25.642,0.05,F475W
AndI,V187,57271.73689199999,25.463,0.182,F475W
AndI,V187,57266.440409,24.75,0.063,F814W
AndI,V187,57266.48564199999,24.803,0.073,F814W
AndI,V187,57266.705439,24.57,0.062,F814W
AndI,V187,57266.750717999996,24.619,0.066,F814W
AndI,V187,57267.434324,24.705,0.08,F814W
AndI,V187,57267.479672,24.698,0.07200000000000001,F814W
AndI,V187,57267.699377,24.945999999999998,0.078,F814W
AndI,V187,57267.744749,24.666999999999998,0.064,F814W
AndI,V187,57268.295713,24.833000000000002,0.06,F814W
AndI,V187,57268.34112999999,24.613000000000003,0.054000000000000006,F814W
AndI,V187,57268.825785,24.822,0.057999999999999996,F814W
AndI,V187,57268.873332,24.859,0.068,F814W
AndI,V187,57269.35586799999,24.79,0.054000000000000006,F814W
AndI,V187,57269.401377999995,24.747,0.075,F814W
AndI,V187,57269.554646000004,24.624000000000002,0.064,F814W
AndI,V187,57269.600179999994,24.463,0.061,F814W
AndI,V187,57270.482287,24.788,0.078,F814W
AndI,V187,57270.52785499999,24.79,0.073,F814W
AndI,V187,57270.681065,24.918000000000003,0.07,F814W
AndI,V187,57270.726645,24.82,0.077,F814W
AndI,V187,57271.67496900001,24.723000000000003,0.087,F814W
AndI,V187,57271.720605999995,24.708000000000002,0.057999999999999996,F814W
AndI,V188,57266.425246000006,25.485,0.064,F475W
AndI,V188,57266.501927,25.506,0.083,F475W
AndI,V188,57266.690277,25.353,0.095,F475W
AndI,V188,57266.76700299999,24.522,0.053,F475W
AndI,V188,57267.419162,25.279,0.055999999999999994,F475W
AndI,V188,57267.49595800001,25.633000000000003,0.049,F475W
AndI,V188,57267.684215,25.83,0.05,F475W
AndI,V188,57267.761034,25.4,0.044000000000000004,F475W
AndI,V188,57268.28055,24.968000000000004,0.045,F475W
AndI,V188,57268.357416,24.893,0.043,F475W
AndI,V188,57268.810622000005,24.573,0.035,F475W
AndI,V188,57268.88961699999,24.979,0.04,F475W
AndI,V188,57269.417664,25.131999999999998,0.047,F475W
AndI,V188,57269.340694000006,24.553,0.052000000000000005,F475W
AndI,V188,57269.539484,25.586,0.054000000000000006,F475W
AndI,V188,57269.616465,25.855999999999998,0.079,F475W
AndI,V188,57270.467124,25.293000000000003,0.048,F475W
AndI,V188,57270.54414,25.561,0.051,F475W
AndI,V188,57270.665902999994,25.789,0.065,F475W
AndI,V188,57270.74292999999,25.851999999999997,0.048,F475W
AndI,V188,57271.659805999996,25.892,0.075,F475W
AndI,V188,57271.73689199999,25.859,0.075,F475W
AndI,V188,57266.440409,24.772,0.065,F814W
AndI,V188,57266.48564199999,24.748,0.07200000000000001,F814W
AndI,V188,57266.705439,24.993000000000002,0.08,F814W
AndI,V188,57266.750717999996,24.429000000000002,0.046,F814W
AndI,V188,57267.434324,24.694000000000003,0.07,F814W
AndI,V188,57267.479672,24.608,0.042,F814W
AndI,V188,57267.699377,24.683000000000003,0.17,F814W
AndI,V188,57267.744749,24.910999999999998,0.055999999999999994,F814W
AndI,V188,57268.295713,24.254,0.043,F814W
AndI,V188,57268.34112999999,24.394000000000002,0.037000000000000005,F814W
AndI,V188,57268.825785,24.209,0.052000000000000005,F814W
AndI,V188,57268.873332,24.357,0.06,F814W
AndI,V188,57269.35586799999,24.381999999999998,0.069,F814W
AndI,V188,57269.401377999995,24.401999999999997,0.053,F814W
AndI,V188,57269.554646000004,24.823,0.068,F814W
AndI,V188,57269.600179999994,24.89,0.078,F814W
AndI,V188,57270.482287,24.627,0.063,F814W
AndI,V188,57270.52785499999,24.691999999999997,0.059000000000000004,F814W
AndI,V188,57270.681065,24.932,0.083,F814W
AndI,V188,57270.726645,24.93,0.06,F814W
AndI,V188,57271.67496900001,24.843000000000004,0.057999999999999996,F814W
AndI,V188,57271.720605999995,24.98,0.078,F814W
AndI,V189,57266.425246000006,25.699,0.086,F475W
AndI,V189,57266.501927,25.611,0.086,F475W
AndI,V189,57266.690277,25.34,0.043,F475W
AndI,V189,57266.76700299999,25.596999999999998,0.049,F475W
AndI,V189,57267.419162,25.834,0.063,F475W
AndI,V189,57267.49595800001,25.689,0.04,F475W
AndI,V189,57267.684215,25.041,0.032,F475W
AndI,V189,57267.761034,25.397,0.045,F475W
AndI,V189,57268.28055,25.385,0.073,F475W
AndI,V189,57268.357416,25.502,0.06,F475W
AndI,V189,57268.810622000005,25.3,0.043,F475W
AndI,V189,57268.88961699999,25.581999999999997,0.046,F475W
AndI,V189,57269.417664,25.549,0.044000000000000004,F475W
AndI,V189,57269.340694000006,25.295,0.04,F475W
AndI,V189,57269.539484,25.842,0.07200000000000001,F475W
AndI,V189,57269.616465,25.714000000000002,0.061,F475W
AndI,V189,57270.467124,25.482,0.067,F475W
AndI,V189,57270.54414,25.638,0.049,F475W
AndI,V189,57270.665902999994,25.839000000000002,0.076,F475W
AndI,V189,57270.74292999999,25.711,0.087,F475W
AndI,V189,57271.659805999996,25.787,0.057,F475W
AndI,V189,57271.73689199999,25.749000000000002,0.032,F475W
AndI,V189,57266.440409,24.879,0.092,F814W
AndI,V189,57266.48564199999,24.945999999999998,0.12300000000000001,F814W
AndI,V189,57266.705439,24.69,0.083,F814W
AndI,V189,57266.750717999996,24.706999999999997,0.061,F814W
AndI,V189,57267.434324,24.779,0.078,F814W
AndI,V189,57267.479672,24.698,0.07200000000000001,F814W
AndI,V189,57267.699377,24.482,0.040999999999999995,F814W
AndI,V189,57267.744749,24.592,0.047,F814W
AndI,V189,57268.295713,24.592,0.078,F814W
AndI,V189,57268.34112999999,24.647,0.077,F814W
AndI,V189,57268.825785,24.54,0.054000000000000006,F814W
AndI,V189,57268.873332,24.691999999999997,0.051,F814W
AndI,V189,57269.35586799999,24.711,0.08900000000000001,F814W
AndI,V189,57269.401377999995,24.685,0.064,F814W
AndI,V189,57269.554646000004,24.814,0.06,F814W
AndI,V189,57269.600179999994,24.913,0.064,F814W
AndI,V189,57270.482287,24.656,0.057,F814W
AndI,V189,57270.52785499999,24.738000000000003,0.049,F814W
AndI,V189,57270.681065,24.818,0.083,F814W
AndI,V189,57270.726645,24.831,0.07,F814W
AndI,V189,57271.67496900001,24.835,0.052000000000000005,F814W
AndI,V189,57271.720605999995,24.169,0.418,F814W
AndI,V190,57266.425246000006,25.761,0.094,F475W
AndI,V190,57266.501927,25.766,0.10800000000000001,F475W
AndI,V190,57266.690277,24.523000000000003,0.061,F475W
AndI,V190,57266.76700299999,25.055,0.075,F475W
AndI,V190,57267.419162,25.504,0.07200000000000001,F475W
AndI,V190,57267.49595800001,25.78,0.07400000000000001,F475W
AndI,V190,57267.684215,25.874000000000002,0.121,F475W
AndI,V190,57267.761034,24.56,0.231,F475W
AndI,V190,57268.28055,24.604,0.057999999999999996,F475W
AndI,V190,57268.357416,25.098000000000003,0.059000000000000004,F475W
AndI,V190,57268.810622000005,24.662,0.045,F475W
AndI,V190,57268.88961699999,25.108,0.043,F475W
AndI,V190,57269.417664,25.033,0.057999999999999996,F475W
AndI,V190,57269.340694000006,24.733,0.05,F475W
AndI,V190,57269.539484,25.538,0.053,F475W
AndI,V190,57269.616465,25.244,0.21600000000000003,F475W
AndI,V190,57270.467124,24.888,0.052000000000000005,F475W
AndI,V190,57270.54414,25.079,0.09699999999999999,F475W
AndI,V190,57270.665902999994,25.755,0.10099999999999999,F475W
AndI,V190,57270.74292999999,25.801,0.091,F475W
AndI,V190,57271.659805999996,25.456,0.06,F475W
AndI,V190,57271.73689199999,25.663,0.062,F475W
AndI,V190,57266.440409,24.855,0.065,F814W
AndI,V190,57266.48564199999,24.831999999999997,0.065,F814W
AndI,V190,57266.705439,24.131,0.21600000000000003,F814W
AndI,V190,57266.750717999996,24.52,0.078,F814W
AndI,V190,57267.434324,24.693,0.037000000000000005,F814W
AndI,V190,57267.479672,24.766,0.057999999999999996,F814W
AndI,V190,57267.699377,25.087,0.12,F814W
AndI,V190,57267.744749,24.34,0.14400000000000002,F814W
AndI,V190,57268.295713,24.249000000000002,0.081,F814W
AndI,V190,57268.34112999999,24.423000000000002,0.087,F814W
AndI,V190,57268.825785,24.241999999999997,0.061,F814W
AndI,V190,57268.873332,24.377,0.063,F814W
AndI,V190,57269.35586799999,24.232,0.044000000000000004,F814W
AndI,V190,57269.401377999995,24.392,0.054000000000000006,F814W
AndI,V190,57269.554646000004,24.695,0.057999999999999996,F814W
AndI,V190,57269.600179999994,24.738000000000003,0.06,F814W
AndI,V190,57270.482287,24.388,0.06,F814W
AndI,V190,57270.52785499999,24.53,0.08,F814W
AndI,V190,57270.681065,24.842,0.087,F814W
AndI,V190,57270.726645,24.801,0.09300000000000001,F814W
AndI,V190,57271.67496900001,24.65,0.055,F814W
AndI,V190,57271.720605999995,24.625,0.114,F814W
AndI,V191,57266.425246000006,25.17,0.047,F475W
AndI,V191,57266.501927,25.338,0.067,F475W
AndI,V191,57266.690277,25.682,0.049,F475W
AndI,V191,57266.76700299999,25.628,0.054000000000000006,F475W
AndI,V191,57267.419162,25.754,0.059000000000000004,F475W
AndI,V191,57267.49595800001,24.923000000000002,0.135,F475W
AndI,V191,57267.684215,25.435,0.053,F475W
AndI,V191,57267.761034,25.641,0.046,F475W
AndI,V191,57268.28055,25.444000000000003,0.051,F475W
AndI,V191,57268.357416,25.633000000000003,0.055999999999999994,F475W
AndI,V191,57268.810622000005,25.35,0.038,F475W
AndI,V191,57268.88961699999,25.544,0.054000000000000006,F475W
AndI,V191,57269.417664,25.346,0.046,F475W
AndI,V191,57269.340694000006,25.2,0.038,F475W
AndI,V191,57269.539484,25.704,0.055,F475W
AndI,V191,57269.616465,25.781,0.062,F475W
AndI,V191,57270.467124,24.891,0.053,F475W
AndI,V191,57270.54414,25.223000000000003,0.026000000000000002,F475W
AndI,V191,57270.665902999994,25.559,0.057,F475W
AndI,V191,57270.74292999999,25.695,0.049,F475W
AndI,V191,57271.659805999996,25.101999999999997,0.039,F475W
AndI,V191,57271.73689199999,25.3,0.040999999999999995,F475W
AndI,V191,57266.440409,24.41,0.051,F814W
AndI,V191,57266.48564199999,24.525,0.035,F814W
AndI,V191,57266.705439,24.660999999999998,0.033,F814W
AndI,V191,57266.750717999996,24.752,0.071,F814W
AndI,V191,57267.434324,24.855,0.053,F814W
AndI,V191,57267.479672,24.465,0.055999999999999994,F814W
AndI,V191,57267.699377,24.58,0.046,F814W
AndI,V191,57267.744749,24.614,0.054000000000000006,F814W
AndI,V191,57268.295713,24.576999999999998,0.065,F814W
AndI,V191,57268.34112999999,24.621,0.059000000000000004,F814W
AndI,V191,57268.825785,24.509,0.054000000000000006,F814W
AndI,V191,57268.873332,24.678,0.051,F814W
AndI,V191,57269.35586799999,24.493000000000002,0.057999999999999996,F814W
AndI,V191,57269.401377999995,24.524,0.055999999999999994,F814W
AndI,V191,57269.554646000004,24.674,0.047,F814W
AndI,V191,57269.600179999994,24.795,0.052000000000000005,F814W
AndI,V191,57270.482287,24.458000000000002,0.047,F814W
AndI,V191,57270.52785499999,24.537,0.062,F814W
AndI,V191,57270.681065,24.714000000000002,0.055,F814W
AndI,V191,57270.726645,24.677,0.05,F814W
AndI,V191,57271.67496900001,24.462,0.055999999999999994,F814W
AndI,V191,57271.720605999995,24.535,0.047,F814W
AndI,V192,57266.425246000006,25.865,0.083,F475W
AndI,V192,57266.501927,25.866,0.047,F475W
AndI,V192,57266.690277,24.965,0.043,F475W
AndI,V192,57266.76700299999,25.388,0.048,F475W
AndI,V192,57267.419162,25.874000000000002,0.052000000000000005,F475W
AndI,V192,57267.49595800001,25.859,0.067,F475W
AndI,V192,57267.684215,24.926,0.033,F475W
AndI,V192,57267.761034,25.423000000000002,0.026000000000000002,F475W
AndI,V192,57268.28055,25.465,0.037000000000000005,F475W
AndI,V192,57268.357416,25.772,0.053,F475W
AndI,V192,57268.810622000005,25.545,0.047,F475W
AndI,V192,57268.88961699999,25.794,0.06,F475W
AndI,V192,57269.417664,25.898000000000003,0.071,F475W
AndI,V192,57269.340694000006,25.748,0.055,F475W
AndI,V192,57269.539484,25.799,0.054000000000000006,F475W
AndI,V192,57269.616465,24.889,0.109,F475W
AndI,V192,57270.467124,25.767,0.057999999999999996,F475W
AndI,V192,57270.54414,25.815,0.053,F475W
AndI,V192,57270.665902999994,24.818,0.04,F475W
AndI,V192,57270.74292999999,25.278000000000002,0.054000000000000006,F475W
AndI,V192,57271.659805999996,24.766,0.042,F475W
AndI,V192,57271.73689199999,25.295,0.051,F475W
AndI,V192,57266.440409,25.013,0.053,F814W
AndI,V192,57266.48564199999,25.094,0.08,F814W
AndI,V192,57266.705439,24.552,0.043,F814W
AndI,V192,57266.750717999996,24.638,0.054000000000000006,F814W
AndI,V192,57267.434324,24.901,0.036000000000000004,F814W
AndI,V192,57267.479672,24.96,0.067,F814W
AndI,V192,57267.699377,24.47,0.052000000000000005,F814W
AndI,V192,57267.744749,24.627,0.059000000000000004,F814W
AndI,V192,57268.295713,24.712,0.051,F814W
AndI,V192,57268.34112999999,24.833000000000002,0.047,F814W
AndI,V192,57268.825785,24.715999999999998,0.055,F814W
AndI,V192,57268.873332,24.874000000000002,0.043,F814W
AndI,V192,57269.35586799999,24.901999999999997,0.052000000000000005,F814W
AndI,V192,57269.401377999995,24.94,0.051,F814W
AndI,V192,57269.554646000004,25.000999999999998,0.063,F814W
AndI,V192,57269.600179999994,24.750999999999998,0.057999999999999996,F814W
AndI,V192,57270.482287,24.759,0.111,F814W
AndI,V192,57270.52785499999,24.93,0.04,F814W
AndI,V192,57270.681065,24.445999999999998,0.057999999999999996,F814W
AndI,V192,57270.726645,24.585,0.057999999999999996,F814W
AndI,V192,57271.67496900001,24.451999999999998,0.054000000000000006,F814W
AndI,V192,57271.720605999995,24.533,0.073,F814W
AndI,V193,57266.425246000006,25.691999999999997,0.094,F475W
AndI,V193,57266.501927,25.603,0.055999999999999994,F475W
AndI,V193,57266.690277,25.278000000000002,0.057999999999999996,F475W
AndI,V193,57266.76700299999,25.004,0.039,F475W
AndI,V193,57267.419162,25.25,0.068,F475W
AndI,V193,57267.49595800001,25.401,0.037000000000000005,F475W
